id,merchid,merchname,time
"241975","372","六鳌红蜜薯","2017-06-23 17:02"
"221031","435","满天星百香果","2017-06-23 17:03"
"56885","435","满天星百香果","2017-06-23 17:03"
"161294","372","六鳌红蜜薯","2017-06-23 17:06"
"247880","435","满天星百香果","2017-06-23 17:14"
"179646","372","六鳌红蜜薯","2017-06-23 17:16"
"190415","372","六鳌红蜜薯","2017-06-23 17:23"
"190415","595","麻辣小龙虾","2017-06-23 17:32"
"192144","372","六鳌红蜜薯","2017-06-23 17:37"
"271212","372","六鳌红蜜薯","2017-06-23 17:43"
"202368","372","六鳌红蜜薯","2017-06-23 17:55"
"279138","574","散养柴猪肉","2017-06-23 18:09"
"226705","326","红心火龙果","2017-06-23 18:14"
"153455","372","六鳌红蜜薯","2017-06-23 18:36"
"243660","372","六鳌红蜜薯","2017-06-23 19:25"
"201466","595","麻辣小龙虾","2017-06-23 19:44"
"203476","549","海阳网纹蜜瓜","2017-06-23 20:05"
"176358","372","六鳌红蜜薯","2017-06-23 20:06"
"93530","549","海阳网纹蜜瓜","2017-06-23 20:10"
"157661","512","山楂优块","2017-06-23 20:12"
"171047","549","海阳网纹蜜瓜","2017-06-23 20:13"
"23248","437","南极银鳕鱼(犬牙鱼)","2017-06-23 20:14"
"195251","543","美早大樱桃","2017-06-23 20:15"
"281304","549","海阳网纹蜜瓜","2017-06-23 20:16"
"172869","549","海阳网纹蜜瓜","2017-06-23 20:22"
"206916","549","海阳网纹蜜瓜","2017-06-23 20:23"
"152817","549","海阳网纹蜜瓜","2017-06-23 20:28"
"325246","490","传统厚片纯燕麦片","2017-06-23 20:31"
"202368","549","海阳网纹蜜瓜","2017-06-23 20:31"
"209061","512","山楂优块","2017-06-23 20:33"
"242328","438","藜麦","2017-06-23 20:35"
"209061","534","湖南米粉","2017-06-23 20:35"
"271725","326","红心火龙果","2017-06-23 20:36"
"20890","595","麻辣小龙虾","2017-06-23 20:37"
"209061","561","烤制香脆大花生","2017-06-23 20:38"
"242328","512","山楂优块","2017-06-23 20:38"
"325246","544","重庆小面","2017-06-23 20:40"
"47235","549","海阳网纹蜜瓜","2017-06-23 20:41"
"100825","549","海阳网纹蜜瓜","2017-06-23 20:43"
"325246","462","智利三文鱼","2017-06-23 20:47"
"325246","375","五彩野鸡蛋","2017-06-23 20:49"
"98810","534","湖南米粉","2017-06-23 20:49"
"164991","549","海阳网纹蜜瓜","2017-06-23 20:50"
"304198","549","海阳网纹蜜瓜","2017-06-23 20:58"
"203203","549","海阳网纹蜜瓜","2017-06-23 21:03"
"213923","616","德国皮具护理膏","2017-06-23 21:07"
"203203","375","五彩野鸡蛋","2017-06-23 21:09"
"152036","549","海阳网纹蜜瓜","2017-06-23 21:10"
"152036","512","山楂优块","2017-06-23 21:12"
"105545","549","海阳网纹蜜瓜","2017-06-23 21:15"
"249407","492","丹东黄蚬","2017-06-23 21:21"
"45005","549","海阳网纹蜜瓜","2017-06-23 21:28"
"217269","549","海阳网纹蜜瓜","2017-06-23 21:42"
"154603","492","丹东黄蚬","2017-06-23 21:49"
"179566","549","海阳网纹蜜瓜","2017-06-23 21:49"
"154603","595","麻辣小龙虾","2017-06-23 21:52"
"217269","616","德国皮具护理膏","2017-06-23 21:56"
"58697","549","海阳网纹蜜瓜","2017-06-23 22:17"
"265840","549","海阳网纹蜜瓜","2017-06-23 22:23"
"251633","549","海阳网纹蜜瓜","2017-06-23 22:23"
"136556","383","福建肉燕","2017-06-23 22:30"
"153277","512","山楂优块","2017-06-23 22:32"
"199305","549","海阳网纹蜜瓜","2017-06-23 23:09"
"209659","595","麻辣小龙虾","2017-06-23 23:10"
"129984","492","丹东黄蚬","2017-06-23 23:22"
"231732","549","海阳网纹蜜瓜","2017-06-24 05:06"
"143333","502","南非红西柚","2017-06-24 05:46"
"143333","372","六鳌红蜜薯","2017-06-24 05:48"
"170883","490","传统厚片纯燕麦片","2017-06-24 06:42"
"118886","549","海阳网纹蜜瓜","2017-06-24 07:33"
"211783","372","六鳌红蜜薯","2017-06-24 07:34"
"287649","581","新疆切糕","2017-06-24 08:22"
"173904","616","德国皮具护理膏","2017-06-24 08:41"
"172947","514","夹心海苔","2017-06-24 09:08"
"19242","517","珍珠小笼包","2017-06-24 09:22"
"180483","517","珍珠小笼包","2017-06-24 09:32"
"280964","596","云南“黑珍珠”葡萄","2017-06-24 09:39"
"69558","534","湖南米粉","2017-06-24 09:44"
"265435","490","传统厚片纯燕麦片","2017-06-24 10:00"
"265435","348","每日坚果","2017-06-24 10:00"
"136737","574","散养柴猪肉","2017-06-24 10:18"
"180483","526","宁波汤圆","2017-06-24 10:28"
"305682","543","美早大樱桃","2017-06-24 10:34"
"294948","595","麻辣小龙虾","2017-06-24 10:57"
"189677","490","传统厚片纯燕麦片","2017-06-24 11:31"
"189244","595","麻辣小龙虾","2017-06-24 11:38"
"38312","590","新西兰红玫瑰苹果","2017-06-24 11:46"
"176358","595","麻辣小龙虾","2017-06-24 12:49"
"279798","544","重庆小面","2017-06-24 13:32"
"60129","437","南极银鳕鱼(犬牙鱼)","2017-06-24 13:52"
"211943","577","迁西甘栗仁","2017-06-24 14:11"
"180483","574","散养柴猪肉","2017-06-24 15:05"
"197079","505","泰国椰青","2017-06-24 17:05"
"214888","499","秘鲁牛油果","2017-06-24 17:28"
"52290","528","生态鲜腐竹","2017-06-24 17:33"
"189244","492","丹东黄蚬","2017-06-24 17:39"
"197653","512","山楂优块","2017-06-24 17:48"
"197653","492","丹东黄蚬","2017-06-24 17:50"
"214888","552","进口超甜香蕉","2017-06-24 18:14"
"116980","385","乐纯希腊酸奶","2017-06-24 18:17"
"313501","595","麻辣小龙虾","2017-06-24 18:18"
"232538","505","泰国椰青","2017-06-24 19:07"
"27689","533","厄瓜多尔白虾","2017-06-24 19:18"
"115372","512","山楂优块","2017-06-24 19:23"
"275055","514","夹心海苔","2017-06-24 19:31"
"275055","528","生态鲜腐竹","2017-06-24 19:31"
"161218","435","满天星百香果","2017-06-24 20:03"
"70467","435","满天星百香果","2017-06-24 20:03"
"260198","435","满天星百香果","2017-06-24 20:03"
"175323","435","满天星百香果","2017-06-24 20:04"
"281304","435","满天星百香果","2017-06-24 20:05"
"281985","435","满天星百香果","2017-06-24 20:09"
"17244","499","秘鲁牛油果","2017-06-24 20:16"
"143650","435","满天星百香果","2017-06-24 20:18"
"17125","499","秘鲁牛油果","2017-06-24 20:18"
"287624","435","满天星百香果","2017-06-24 20:19"
"128415","435","满天星百香果","2017-06-24 20:19"
"198521","435","满天星百香果","2017-06-24 20:21"
"218746","435","满天星百香果","2017-06-24 20:28"
"276399","595","麻辣小龙虾","2017-06-24 20:47"
"196003","505","泰国椰青","2017-06-24 20:54"
"221851","435","满天星百香果","2017-06-24 20:56"
"276399","492","丹东黄蚬","2017-06-24 20:58"
"69558","571","智能即热净水吧","2017-06-24 21:01"
"245227","595","麻辣小龙虾","2017-06-24 21:36"
"69558","505","泰国椰青","2017-06-25 08:30"
"69558","499","秘鲁牛油果","2017-06-25 08:31"
"149854","586","德国削皮刀","2017-06-25 10:12"
"32378","348","每日坚果","2017-06-25 11:11"
"32378","512","山楂优块","2017-06-25 11:12"
"241975","505","泰国椰青","2017-06-25 12:13"
"177768","544","重庆小面","2017-06-25 12:19"
"128882","481","即食水果片","2017-06-25 12:37"
"128882","466","风味腊肠","2017-06-25 12:45"
"218746","533","厄瓜多尔白虾","2017-06-25 13:33"
"218746","492","丹东黄蚬","2017-06-25 13:36"
"218746","561","烤制香脆大花生","2017-06-25 13:38"
"218746","514","夹心海苔","2017-06-25 13:40"
"274413","552","进口超甜香蕉","2017-06-25 14:30"
"274413","372","六鳌红蜜薯","2017-06-25 14:30"
"103647","590","新西兰红玫瑰苹果","2017-06-25 14:45"
"93439","564","多功能清洁膏","2017-06-25 14:45"
"103647","512","山楂优块","2017-06-25 14:45"
"160867","534","湖南米粉","2017-06-25 15:16"
"232272","625","长绒棉毛巾","2017-06-25 15:38"
"222162","405","阿根廷红虾","2017-06-25 15:45"
"103647","543","美早大樱桃","2017-06-25 15:57"
"22925","514","夹心海苔","2017-06-25 16:01"
"249407","595","麻辣小龙虾","2017-06-25 16:39"
"170890","427","柳州螺蛳粉","2017-06-25 16:40"
"249407","528","生态鲜腐竹","2017-06-25 16:45"
"38312","383","福建肉燕","2017-06-25 16:47"
"248949","466","风味腊肠","2017-06-25 16:59"
"255498","543","美早大樱桃","2017-06-25 17:01"
"245860","543","美早大樱桃","2017-06-25 17:13"
"241975","570","砀山黄油桃","2017-06-25 17:18"
"287649","610","海南桥沙地瓜","2017-06-25 18:04"
"115372","570","砀山黄油桃","2017-06-25 18:11"
"91790","595","麻辣小龙虾","2017-06-25 18:29"
"305682","476","手工面","2017-06-25 18:45"
"30971","577","迁西甘栗仁","2017-06-25 19:33"
"160730","505","泰国椰青","2017-06-25 19:34"
"30971","485","椴树蜂蜜","2017-06-25 19:36"
"30971","610","海南桥沙地瓜","2017-06-25 19:37"
"38312","629","鳕鱼水饺","2017-06-25 19:51"
"226339","395","古田鲜银耳","2017-06-25 19:52"
"287649","435","满天星百香果","2017-06-25 20:12"
"42734","570","砀山黄油桃","2017-06-25 20:35"
"88098","626","黄蜜桃","2017-06-25 20:40"
"121095","626","黄蜜桃","2017-06-25 20:47"
"23248","626","黄蜜桃","2017-06-25 21:00"
"271725","626","黄蜜桃","2017-06-25 21:01"
"107831","627","桂味荔枝","2017-06-25 21:03"
"32411","629","鳕鱼水饺","2017-06-25 21:21"
"32411","514","夹心海苔","2017-06-25 21:23"
"32411","528","生态鲜腐竹","2017-06-25 21:29"
"153869","557","便携榨汁神器","2017-06-25 22:28"
"195078","552","进口超甜香蕉","2017-06-25 22:55"
"139364","627","桂味荔枝","2017-06-25 22:57"
"62086","595","麻辣小龙虾","2017-06-25 23:31"
"154768","592","法国儿童驱蚊手环","2017-06-26 08:12"
"221031","627","桂味荔枝","2017-06-26 09:35"
