id,merchid,merchname,time
"158801","512","山楂优块","2017-06-16 12:13"
"149005","505","泰国椰青","2017-06-16 12:18"
"164455","531","蓝莓","2017-06-16 12:18"
"32143","577","迁西甘栗仁","2017-06-16 12:20"
"32143","565","越南腰果","2017-06-16 12:22"
"181242","499","秘鲁牛油果","2017-06-16 12:24"
"67394","338","刘老汉薄皮吊瓜","2017-06-16 12:24"
"90784","531","蓝莓","2017-06-16 12:30"
"148808","537","非转基因木瓜","2017-06-16 12:35"
"198521","531","蓝莓","2017-06-16 12:37"
"115172","502","南非红西柚","2017-06-16 12:38"
"67394","492","丹东黄蚬","2017-06-16 12:39"
"162771","511","法国猪肋排","2017-06-16 12:41"
"167829","531","蓝莓","2017-06-16 12:44"
"135155","338","刘老汉薄皮吊瓜","2017-06-16 12:45"
"96270","531","蓝莓","2017-06-16 12:46"
"167829","492","丹东黄蚬","2017-06-16 12:48"
"67394","531","蓝莓","2017-06-16 12:50"
"167341","427","柳州螺蛳粉","2017-06-16 12:56"
"198521","561","烤制香脆大花生","2017-06-16 13:07"
"58022","531","蓝莓","2017-06-16 13:12"
"110389","512","山楂优块","2017-06-16 13:12"
"58022","492","丹东黄蚬","2017-06-16 13:14"
"110389","531","蓝莓","2017-06-16 13:14"
