detail,address,uid,detail_info/navi_location/lat,detail_info/navi_location/lng,detail_info/image_num,detail_info/type,detail_info/detail_url,detail_info/tag,detail_info/price,detail_info/overall_rating,street_id,location/lat,location/lng,name,detail_info/service_rating,detail_info/environment_rating,detail_info/comment_num,detail_info/checkin_num,detail_info/hygiene_rating,detail_info/favorite_num,detail_info/facility_rating,telephone,detail_info/groupon_num
1,北京市海淀区永定路西里小区9号楼,ce32ac3615329702f8dc85b3,39.912146883224,116.26950943915,3,house,http://api.map.baidu.com/place/detail?uid=ce32ac3615329702f8dc85b3&output=html&source=placeapi_v2,房地产;住宅区,,,ce32ac3615329702f8dc85b3,39.911967,116.269508,永定路西里小区-9号楼,,,,,,,,,
1,北京市海淀区永定路西里小区,b2dd8b033751d8744d5547a8,39.912601394174,116.27028619584,3,house,http://api.map.baidu.com/place/detail?uid=b2dd8b033751d8744d5547a8&output=html&source=placeapi_v2,房地产;住宅区,,,b2dd8b033751d8744d5547a8,39.912313,116.270333,永定路西里小区-10号楼,,,,,,,,,
1,太平路38号,31f9101bdd3416b927e0a0b6,39.906454864629,116.27692855694,12,house,http://api.map.baidu.com/place/detail?uid=31f9101bdd3416b927e0a0b6&output=html&source=placeapi_v2,房地产;住宅区,64350.0,,31f9101bdd3416b927e0a0b6,39.905819,116.276953,太平路38号院,,,,,,,,,
1,北京市海淀区太平路40号院煤炭宿舍1号楼,e79fdfa526cad2cb3f9a5ecd,39.906493559967,116.27500677333,1,house,http://api.map.baidu.com/place/detail?uid=e79fdfa526cad2cb3f9a5ecd&output=html&source=placeapi_v2,房地产;住宅区,,,e79fdfa526cad2cb3f9a5ecd,39.906295,116.275399,煤炭宿舍-1号楼,,,,,,,,,
1,海淀区西翠路5号(近太平路),5742a48e233141703310afcd,39.90669930875,116.28739511957,6,house,http://api.map.baidu.com/place/detail?uid=5742a48e233141703310afcd&output=html&source=placeapi_v2,房地产;住宅区,38778.0,4,5742a48e233141703310afcd,39.90744,116.287439,今日家园小区,,,,,,,,,
1,北京市海淀区太平路甲25号,2c0bd6c5c8be24aa42ab9ab6,39.906767147115,116.28523709778,21,house,http://api.map.baidu.com/place/detail?uid=2c0bd6c5c8be24aa42ab9ab6&output=html&source=placeapi_v2,房地产;住宅区,45303.0,5.0,2c0bd6c5c8be24aa42ab9ab6,39.907414,116.283703,明日家园小区,,,,,,,,,
1,五棵松地铁西南角，复兴路32号,d24e48ebb3a1e2c9afee7ae6,39.913563766043,116.27817615597,46,house,http://api.map.baidu.com/place/detail?uid=d24e48ebb3a1e2c9afee7ae6&output=html&source=placeapi_v2,房地产;住宅区,58994.0,4.0,d24e48ebb3a1e2c9afee7ae6,39.911685,116.277932,复兴路32号院,,,,,,,,(010)69424800,
1,西翠路5号,0e21a6231935c21aa10464fe,39.908315201654,116.28669936578,2,house,http://api.map.baidu.com/place/detail?uid=0e21a6231935c21aa10464fe&output=html&source=placeapi_v2,房地产;住宅区,,,0e21a6231935c21aa10464fe,39.907729,116.286392,今日家园-2号楼,,,,,,,,,
1,西翠路5号附近,c3f1e5c02097af6b78b55cac,39.908311816055,116.28733550173,1,house,http://api.map.baidu.com/place/detail?uid=c3f1e5c02097af6b78b55cac&output=html&source=placeapi_v2,房地产;住宅区,,,c3f1e5c02097af6b78b55cac,39.906953,116.286333,今日家园-11号楼,,,,,,,,,
1,西翠路5号,82920efe42663a1ab21e36ea,39.906704322409,116.28737910997,1,house,http://api.map.baidu.com/place/detail?uid=82920efe42663a1ab21e36ea&output=html&source=placeapi_v2,房地产;住宅区,,,82920efe42663a1ab21e36ea,39.90698,116.287114,今日家园-10号楼,,,,,,,,,
