time,user_id,order
"2017-05-07 09","302559","2"
"2017-05-08 23","14253","2"
"2017-05-15 20","64614","2"
"2017-05-03 20","110676","2"
"2017-05-09 08","182956","2"
"2017-05-11 18","71753","2"
"2017-05-14 10","208704","2"
"2017-05-11 18","139457","2"
"2017-05-03 21","161787","2"
"2017-05-14 10","259011","2"
"2017-05-13 14","152101","2"
"2017-05-15 10","103861","2"
"2017-05-06 13","170109","2"
"2017-05-06 15","19575","2"
"2017-05-03 23","282966","2"
"2017-05-13 15","237412","2"
"2017-05-09 11","300535","2"
"2017-05-07 17","216970","2"
"2017-05-08 12","43937","2"
"2017-05-15 10","147650","2"
"2017-05-04 08","135529","2"
"2017-05-14 12","204927","2"
"2017-05-02 13","242669","2"
"2017-05-12 12","141902","2"
"2017-05-10 18","131234","2"
"2017-05-05 12","295815","2"
"2017-05-03 10","242687","2"
"2017-05-13 07","19921","2"
"2017-05-15 10","213852","2"
"2017-05-06 19","258582","2"
"2017-05-14 15","322383","2"
"2017-05-10 18","186848","2"
"2017-05-13 19","55962","2"
"2017-05-03 11","36994","2"
"2017-05-01 08","120952","2"
"2017-05-12 13","299455","2"
"2017-05-05 15","33281","2"
"2017-05-09 16","49859","2"
"2017-05-13 10","46085","2"
"2017-05-03 12","175534","2"
"2017-05-08 18","86680","2"
"2017-05-15 11","90884","2"
"2017-05-09 17","300535","2"
"2017-05-13 10","120534","2"
"2017-05-07 21","186021","2"
"2017-05-12 08","153257","2"
"2017-05-13 22","160441","2"
"2017-05-13 10","147650","2"
"2017-05-01 14","77194","2"
"2017-05-12 08","277899","2"
"2017-05-14 20","205217","2"
"2017-05-08 19","139056","2"
"2017-05-12 17","130383","2"
"2017-05-14 20","311048","2"
"2017-05-14 07","91368","2"
"2017-05-08 19","244520","2"
"2017-05-05 21","236062","2"
"2017-05-16 21","91274","2"
"2017-05-14 22","257557","2"
"2017-05-10 10","83947","2"
"2017-05-08 21","131234","2"
"2017-05-12 18","207990","2"
"2017-05-14 10","71861","2"
"2017-05-10 11","87634","2"
"2017-05-13 12","45015","2"
"2017-05-17 00","143735","2"
"2017-05-15 09","198915","2"
"2017-05-14 10","138615","2"
"2017-05-15 21","113653","2"
"2017-05-11 18","14146","2"
"2017-05-14 10","175615","2"
"2017-05-13 13","136997","2"
"2017-05-12 20","105432","2"
"2017-05-16 08","280910","2"
"2017-05-11 18","142295","2"
"2017-05-12 20","278703","2"
"2017-05-11 18","210969","2"
"2017-05-14 11","98736","2"
"2017-05-05 08","4376","2"
"2017-05-10 17","139918","2"
"2017-05-09 11","155675","2"
"2017-05-12 11","219877","2"
"2017-05-06 15","39840","2"
"2017-05-10 18","19464","2"
"2017-05-13 15","248918","2"
"2017-05-12 22","37078","2"
"2017-05-15 10","152445","2"
"2017-05-08 12","182883","2"
"2017-05-12 00","181502","2"
"2017-05-04 10","270083","2"
"2017-05-03 10","246896","2"
"2017-05-13 07","64629","2"
"2017-05-12 13","43287","2"
"2017-05-15 10","218841","2"
"2017-05-10 18","188156","2"
"2017-05-02 16","19575","2"
"2017-05-15 10","247778","2"
"2017-05-07 20","221031","2"
"2017-05-01 09","168335","2"
"2017-05-12 07","81580","2"
"2017-05-07 21","36037","2"
"2017-05-12 14","180776","2"
"2017-05-15 10","304980","2"
"2017-05-12 07","248453","2"
"2017-05-07 00","101963","2"
"2017-05-13 21","183120","2"
"2017-05-02 18","82193","2"
"2017-05-12 15","311142","2"
"2017-05-13 22","167704","2"
"2017-05-03 14","41471","2"
"2017-05-13 10","148961","2"
"2017-05-02 18","173212","2"
"2017-05-12 08","283299","2"
"2017-05-13 23","156076","2"
"2017-05-16 18","281370","2"
"2017-05-07 08","177475","2"
"2017-05-13 10","219842","2"
"2017-05-01 17","49859","2"
"2017-05-14 21","193749","2"
"2017-05-04 17","186603","2"
"2017-05-02 21","136997","2"
"2017-05-03 17","193600","2"
"2017-05-02 22","1568","2"
"2017-05-03 18","40858","2"
"2017-05-14 10","31204","2"
"2017-05-16 22","139421","2"
"2017-05-01 21","221813","2"
"2017-05-07 09","223849","2"
"2017-05-06 00","36169","2"
"2017-05-03 18","161626","2"
"2017-05-10 11","104858","2"
"2017-05-08 22","70016","2"
"2017-05-01 22","281124","2"
"2017-05-07 10","19575","2"
"2017-05-12 10","160445","2"
"2017-05-03 18","292024","2"
"2017-05-14 10","107540","2"
"2017-05-13 12","171791","2"
"2017-05-11 17","4971","2"
"2017-05-09 07","166289","2"
"2017-05-07 11","35293","2"
"2017-05-12 10","219681","2"
"2017-05-14 10","178957","2"
"2017-05-04 21","70604","2"
"2017-05-12 19","258582","2"
"2017-05-15 22","322728","2"
"2017-05-03 21","35417","2"
"2017-05-14 10","219877","2"
"2017-05-13 14","21098","2"
"2017-05-09 10","92579","2"
"2017-05-16 09","15998","2"
"2017-05-02 12","19464","2"
"2017-05-07 13","222153","2"
"2017-05-08 08","211163","2"
"2017-05-15 10","82193","2"
"2017-05-13 14","198903","2"
"2017-05-11 18","214732","2"
"2017-05-10 17","160445","2"
"2017-05-13 15","125038","2"
"2017-05-07 16","162042","2"
"2017-05-06 15","115266","2"
"2017-05-05 09","24090","2"
"2017-05-15 10","154028","2"
"2017-05-09 12","171790","2"
"2017-05-07 19","126207","2"
"2016-05-25 21","3311","2"
"2017-05-03 10","199398","2"
"2017-05-16 12","135884","2"
"2017-05-13 18","120654","2"
"2017-05-07 20","113296","2"
"2017-05-07 20","161643","2"
"2017-05-14 16","315582","2"
"2017-05-04 12","4258","2"
"2017-05-09 15","161787","2"
"2017-05-15 10","276341","2"
"2017-05-04 12","211148","2"
"2017-05-16 16","67902","2"
"2017-05-02 16","255115","2"
"2017-05-08 18","21632","2"
"2017-05-05 15","288521","2"
"2017-05-04 14","165411","2"
"2017-05-02 18","90485","2"
"2017-05-08 18","170878","2"
"2017-05-03 14","67280","2"
"2017-05-04 15","121876","2"
"2017-05-13 10","153925","2"
"2017-05-12 08","311142","2"
"2017-05-13 23","162870","2"
"2017-05-14 20","224012","2"
"2017-05-05 19","187362","2"
"2017-05-11 09","139457","2"
"2017-05-13 10","267892","2"
"2017-05-15 18","4884","2"
"2017-05-17 10","283229","2"
"2017-05-02 21","145393","2"
"2017-05-11 12","169112","2"
"2017-05-15 18","184082","2"
"2017-05-14 10","35987","2"
"2017-05-12 10","131701","2"
"2017-05-14 23","144536","2"
"2017-05-13 12","89159","2"
"2017-05-03 19","27997","2"
"2017-05-12 19","113329","2"
"2017-05-03 19","214755","2"
"2017-05-07 11","50924","2"
"2017-05-14 10","182172","2"
"2017-05-04 21","110143","2"
"2017-05-13 13","151117","2"
"2017-05-15 23","166522","2"
"2017-05-12 10","275975","2"
"2017-05-15 10","60036","2"
"2017-05-03 10","71509","2"
"2016-05-05 21","1472","2"
"2017-05-14 10","273871","2"
"2017-05-04 23","38617","2"
"2017-05-10 16","177828","2"
"2017-05-03 10","109034","2"
"2017-05-15 10","112343","2"
"2017-05-11 18","224053","2"
"2017-05-03 10","138259","2"
"2017-05-02 12","206347","2"
"2017-05-07 16","185730","2"
"2017-05-15 10","136788","2"
"2017-05-14 12","37299","2"
"2017-05-02 13","110143","2"
"2017-05-08 12","102107","2"
"2017-05-04 08","228427","2"
"2017-05-13 16","243015","2"
"2017-05-02 13","284674","2"
"2016-05-26 18","3055","2"
"2017-05-12 00","36030","2"
"2017-05-04 10","45140","2"
"2017-05-13 17","162042","2"
"2017-05-02 14","161787","2"
"2017-05-12 12","267850","2"
"2017-05-12 00","248455","2"
"2017-05-14 15","27997","2"
"2017-05-10 18","160374","2"
"2017-05-13 18","140340","2"
"2017-05-03 10","256618","2"
"2017-05-12 13","96319","2"
"2017-05-06 20","19464","2"
"2017-05-14 16","20442","2"
"2017-05-05 14","33281","2"
"2017-05-13 19","92044","2"
"2017-05-09 14","184529","2"
"2017-05-08 15","263820","2"
"2017-05-14 17","19464","2"
"2017-05-05 14","221155","2"
"2017-05-04 12","25783","2"
"2017-05-09 15","170878","2"
"2017-05-08 17","37570","2"
"2017-05-05 15","67604","2"
"2017-05-10 19","178957","2"
"2017-05-04 12","224716","2"
"2017-05-07 21","60584","2"
"2017-05-08 18","28948","2"
"2017-05-15 10","316347","2"
"2017-05-06 23","81860","2"
"2017-05-12 07","277627","2"
"2017-05-04 13","133590","2"
"2017-05-02 17","244639","2"
"2017-05-12 15","103520","2"
"2017-05-03 13","167364","2"
"2017-05-13 22","191823","2"
"2017-05-09 19","126708","2"
"2017-05-16 18","171547","2"
"2017-05-03 15","38617","2"
"2017-05-17 10","37433","2"
"2017-05-14 20","245881","2"
"2017-05-16 19","125871","2"
"2017-05-15 17","51009","2"
"2017-05-07 09","4880","2"
"2017-05-14 21","46929","2"
"2017-05-02 20","193600","2"
"2017-05-01 18","159289","2"
"2017-05-17 10","297750","2"
"2017-05-07 09","60787","2"
"2017-05-12 10","1568","2"
"2017-05-14 08","297750","2"
"2017-05-14 22","107035","2"
"2017-05-12 10","92104","2"
"2017-05-10 10","169064","2"
"2017-05-11 15","14146","2"
"2017-05-14 10","81068","2"
"2017-05-13 12","103120","2"
"2017-05-12 19","38911","2"
"2017-05-12 10","186272","2"
"2017-05-13 13","61361","2"
"2017-05-15 21","188156","2"
"2017-05-02 10","40805","2"
"2017-05-12 10","230252","2"
"2017-05-11 18","31831","2"
"2017-05-12 10","281454","2"
"2017-05-06 11","153640","2"
"2017-05-11 18","99616","2"
"2017-05-14 10","230252","2"
"2017-05-15 10","89874","2"
"2017-05-14 10","278703","2"
"2017-05-03 10","110200","2"
"2017-05-07 15","83993","2"
"2017-05-03 22","225451","2"
"2017-05-16 10","235181","2"
"2017-05-07 16","208055","2"
"2017-05-10 18","38308","2"
"2017-05-03 10","160360","2"
"2017-05-02 13","113653","2"
"2017-05-07 18","42744","2"
"2017-05-04 08","255115","2"
"2017-05-14 13","19893","2"
"2017-05-10 18","105647","2"
"2017-05-03 10","181456","2"
"2017-05-04 10","105432","2"
"2017-05-14 13","298993","2"
"2017-05-04 11","75560","2"
"2017-05-14 15","46085","2"
"2017-05-05 13","103861","2"
"2017-05-10 18","161809","2"
"2017-05-01 07","140291","2"
"2017-05-13 19","101164","2"
"2017-05-13 09","70347","2"
"2017-05-02 16","55962","2"
"2017-05-15 10","251662","2"
"2017-05-06 20","291617","2"
"2017-05-14 17","36326","2"
"2017-05-05 14","227944","2"
"2017-05-03 11","198915","2"
"2017-05-09 15","209262","2"
"2017-05-16 15","51009","2"
"2017-05-06 21","231123","2"
"2017-05-12 07","140011","2"
"2017-05-02 16","275299","2"
"2017-05-05 16","430","2"
"2017-05-10 20","184020","2"
"2017-05-07 21","144536","2"
"2017-05-12 15","121876","2"
"2017-05-03 13","173283","2"
"2017-05-08 18","188621","2"
"2017-05-15 12","107346","2"
"2017-05-07 08","18373","2"
"2017-05-12 08","216702","2"
"2017-05-08 19","261","2"
"2017-05-05 18","251453","2"
"2017-05-13 23","304980","2"
"2017-05-09 20","167338","2"
"2017-05-13 10","186272","2"
"2017-05-17 10","40805","2"
"2017-05-03 16","4880","2"
"2017-05-04 16","211593","2"
"2017-05-12 17","150129","2"
"2017-05-17 10","168122","2"
"2017-05-07 09","14146","2"
"2017-05-08 20","4387","2"
"2017-05-12 17","218497","2"
"2017-05-17 10","300633","2"
"2017-05-14 21","321064","2"
"2017-05-02 21","165574","2"
"2017-05-07 09","136082","2"
"2017-05-11 12","179903","2"
"2017-05-01 21","110221","2"
"2017-05-14 23","31426","2"
"2017-05-05 22","244147","2"
"2017-05-10 10","222851","2"
"2017-05-01 22","364","2"
"2017-05-08 22","162213","2"
"2017-05-12 10","167526","2"
"2017-05-14 10","117765","2"
"2017-05-10 12","281454","2"
"2017-05-13 13","71500","2"
"2017-05-07 11","125871","2"
"2017-05-06 10","197986","2"
"2017-05-10 13","282424","2"
"2017-05-12 19","309421","2"
"2017-05-04 21","294865","2"
"2017-05-03 10","77404","2"
"2017-05-12 11","44640","2"
"2017-05-06 12","272539","2"
"2017-05-13 14","278703","2"
"2017-05-09 11","90003","2"
"2017-05-02 12","142637","2"
"2017-05-08 10","247778","2"
"2017-05-11 18","245760","2"
"2017-05-13 15","150553","2"
"2017-05-02 12","229479","2"
"2017-05-09 12","70133","2"
"2017-05-07 18","107346","2"
"2017-05-04 08","294623","2"
"2017-05-10 18","110552","2"
"2017-05-14 13","328738","2"
"2017-05-16 12","153323","2"
"2016-05-31 23","158","2"
"2017-05-04 11","114385","2"
"2017-05-09 13","277899","2"
"2017-05-02 15","172282","2"
"2017-05-07 20","128249","2"
"2017-05-03 11","125114","2"
"2017-05-09 14","221509","2"
"2017-05-07 20","170878","2"
"2017-05-05 14","270083","2"
"2017-05-13 19","224053","2"
"2017-05-15 10","282095","2"
"2017-05-06 21","281124","2"
"2017-05-12 07","147276","2"
"2017-05-05 15","125114","2"
"2017-05-10 19","208991","2"
"2017-05-09 16","211653","2"
"2017-05-02 17","21142","2"
"2017-05-07 21","83993","2"
"2017-05-01 11","169923","2"
"2017-05-06 23","193600","2"
"2017-05-13 21","90796","2"
"2017-05-12 15","139800","2"
"2017-05-15 11","160017","2"
"2017-05-01 13","188156","2"
"2017-05-13 10","161265","2"
"2017-05-07 23","281124","2"
"2017-05-17 10","45879","2"
"2017-05-07 08","221524","2"
"2017-05-04 16","215222","2"
"2017-05-09 21","167402","2"
"2017-05-16 19","145201","2"
"2017-05-02 19","280117","2"
"2017-05-03 16","165578","2"
"2017-05-14 07","272799","2"
"2017-05-08 20","23143","2"
"2017-05-15 18","33281","2"
"2017-05-08 20","31426","1"
"2017-05-15 18","36640","1"
"2017-05-01 18","236018","1"
"2017-05-17 11","63387","1"
"2017-05-07 09","85112","1"
"2017-05-14 22","368","1"
"2017-05-11 12","27980","1"
"2017-05-03 17","72108","1"
"2017-05-14 09","37457","1"
"2017-05-04 17","234710","1"
"2017-05-10 07","159791","1"
"2017-05-13 11","45880","1"
"2017-05-02 21","171136","1"
"2017-05-08 20","182994","1"
"2017-05-12 18","42160","1"
"2017-05-15 18","118729","1"
"2017-05-01 20","132192","1"
"2017-05-17 12","276282","1"
"2017-05-07 09","136362","1"
"2017-05-14 22","138259","1"
"2017-05-05 22","1568","1"
"2017-05-11 12","213879","1"
"2017-05-03 17","278417","1"
"2017-05-14 09","325467","1"
"2017-05-16 21","186017","1"
"2017-05-02 22","127849","1"
"2017-05-12 18","155580","1"
"2017-05-15 18","209921","1"
"2017-05-17 14","315725","1"
"2017-05-07 09","186538","1"
"2017-05-12 10","102570","1"
"2017-05-05 22","259756","1"
"2017-05-11 13","221230","1"
"2017-05-03 18","92579","1"
"2017-05-14 10","45140","1"
"2017-05-04 19","144536","1"
"2017-05-10 10","254663","1"
"2017-05-13 11","317789","1"
"2017-05-16 22","294155","1"
"2017-05-02 23","276216","1"
"2017-05-08 21","201578","1"
"2017-05-12 18","255332","1"
"2017-05-01 22","35987","1"
"2017-05-14 23","189196","1"
"2017-05-11 15","126821","1"
"2017-05-03 18","175868","1"
"2017-05-04 19","267850","1"
"2017-05-10 11","172793","1"
"2017-05-13 12","121830","1"
"2017-05-17 08","14253","1"
"2017-05-03 07","145007","1"
"2017-05-12 19","50694","1"
"2017-05-15 19","272539","1"
"2017-05-01 23","200754","1"
"2017-05-15 08","24800","1"
"2017-05-06 08","247344","1"
"2017-05-11 16","151100","1"
"2017-05-04 20","126268","1"
"2017-05-10 12","43287","1"
"2017-05-17 09","219681","1"
"2017-05-03 09","48499","1"
"2017-05-12 19","137373","1"
"2017-05-15 20","196694","1"
"2017-05-02 08","148430","1"
"2017-05-07 10","175767","1"
"2017-05-12 10","195475","1"
"2017-05-15 10","9698","1"
"2017-05-06 09","247042","1"
"2017-05-11 17","135650","1"
"2017-05-03 20","51","1"
"2017-05-14 10","157688","1"
"2017-05-04 20","297545","1"
"2017-05-10 12","303111","1"
"2017-05-03 10","19482","1"
"2017-05-09 08","69624","1"
"2017-05-12 19","207343","1"
"2017-05-15 21","325444","1"
"2017-05-02 10","107885","1"
"2017-05-07 11","153573","1"
"2017-05-12 10","236849","1"
"2017-05-06 10","213523","1"
"2017-05-11 18","42183","1"
"2017-05-03 20","171136","1"
"2017-05-14 10","192297","1"
"2017-05-04 21","145007","1"
"2017-05-10 13","313138","1"
"2017-05-03 10","45009","1"
"2017-05-09 09","110552","1"
"2017-05-12 20","9731","1"
"2017-05-16 05","41867","1"
"2017-05-02 11","129416","1"
"2017-05-08 01","226554","1"
"2017-05-15 10","67336","1"
"2016-05-02 21","1472","1"
"2017-05-06 11","189196","1"
"2017-05-14 10","244147","1"
"2017-05-09 10","241507","1"
"2017-05-16 10","20442","1"
"2017-05-02 12","72108","1"
"2017-05-07 14","136511","1"
"2017-05-12 11","59700","1"
"2017-05-15 10","94250","1"
"2017-05-06 12","302247","1"
"2017-05-11 18","167319","1"
"2017-05-03 22","72170","1"
"2017-05-05 01","202662","1"
"2017-05-10 17","9731","1"
"2017-05-13 14","305315","1"
"2017-05-03 10","119468","1"
"2017-05-09 11","92579","1"
"2017-05-12 21","77161","1"
"2017-05-02 12","156301","1"
"2017-05-07 15","159094","1"
"2017-05-12 11","164853","1"
"2016-05-16 20","4313","1"
"2017-05-06 14","165578","1"
"2017-05-11 18","250939","1"
"2017-05-03 23","14196","1"
"2017-05-14 11","167526","1"
"2017-05-10 17","276756","1"
"2017-05-13 15","171362","1"
"2017-05-03 10","143145","1"
"2017-05-09 11","214732","1"
"2017-05-12 21","268046","1"
"2017-05-16 10","277234","1"
"2017-05-02 12","244100","1"
"2017-05-07 16","248582","1"
"2017-05-08 11","245014","1"
"2017-05-15 10","140249","1"
"2016-05-19 09","3398","1"
"2017-05-06 16","20442","1"
"2017-05-11 19","268028","1"
"2017-05-04 06","272545","1"
"2017-05-14 12","112120","1"
"2017-05-05 09","105898","1"
"2017-05-13 16","26389","1"
"2017-05-09 12","78535","1"
"2017-05-16 11","167526","1"
"2017-05-02 13","151055","1"
"2017-05-07 18","130383","1"
"2017-05-08 12","125305","1"
"2016-05-23 19","59","1"
"2017-05-06 17","135529","1"
"2017-05-11 21","174019","1"
"2017-05-04 09","107550","1"
"2017-05-05 10","174330","1"
"2017-05-10 18","114090","1"
"2017-05-13 17","14196","1"
"2017-05-09 12","218195","1"
"2017-05-16 12","33281","1"
"2017-05-02 14","38617","1"
"2017-05-07 19","279696","1"
"2017-05-08 12","257423","1"
"2017-05-12 12","201257","1"
"2017-05-15 10","180425","1"
"2016-05-27 18","7155","1"
"2017-05-04 10","153323","1"
"2017-05-05 12","19921","1"
"2017-05-13 17","220265","1"
"2017-05-09 13","49859","1"
"2017-05-13 01","134324","1"
"2017-05-16 12","156752","1"
"2017-05-07 20","81580","1"
"2017-05-08 13","121876","1"
"2017-05-12 12","296740","1"
"2017-05-15 10","199398","1"
"2017-05-06 19","172056","1"
"2017-05-12 01","160357","1"
"2017-05-14 15","97065","1"
"2017-05-05 13","138295","1"
"2017-05-13 18","191028","1"
"2017-05-03 10","281454","1"
"2017-05-13 08","75130","1"
"2017-05-16 12","270083","1"
"2017-05-02 15","180967","1"
"2017-05-08 14","154100","1"
"2017-05-15 10","229479","1"
"2017-05-06 20","75156","1"
"2017-05-12 02","184625","1"
"2017-05-14 16","135225","1"
"2017-05-05 14","76818","1"
"2017-05-10 18","213805","1"
"2017-05-13 19","119824","1"
"2017-05-03 11","144612","1"
"2017-05-13 09","110706","1"
"2017-05-16 13","245816","1"
"2017-05-07 20","174365","1"
"2017-05-08 16","28948","1"
"2017-05-12 13","248736","1"
"2017-05-15 10","255420","1"
"2017-05-01 09","40218","1"
"2017-05-14 17","110143","1"
"2017-05-05 14","275343","1"
"2017-05-10 19","20492","1"
"2017-05-03 11","229107","1"
"2017-05-04 12","109273","1"
"2017-05-09 15","245014","1"
"2017-05-16 15","132192","1"
"2017-05-02 16","173868","1"
"2017-05-07 20","286706","1"
"2017-05-08 17","182994","1"
"2017-05-12 14","88703","1"
"2017-05-15 10","287061","1"
"2017-05-01 10","103520","1"
"2017-05-06 21","287061","1"
"2017-05-14 18","189517","1"
"2017-05-05 15","141902","1"
"2017-05-10 19","216970","1"
"2017-05-03 12","139056","1"
"2017-05-04 12","258582","1"
"2017-05-09 16","273794","1"
"2017-05-13 10","72108","1"
"2017-05-16 16","299371","1"
"2017-05-02 17","31427","1"
"2017-05-08 18","42544","1"
"2017-05-12 14","262892","1"
"2017-05-15 11","21694","1"
"2017-05-12 08","320","1"
"2017-05-05 16","114765","1"
"2017-05-10 20","270036","1"
"2017-05-13 21","109587","1"
"2017-05-04 13","236849","1"
"2017-05-09 17","215903","1"
"2017-05-16 18","18470","1"
"2017-05-02 18","28948","1"
"2017-05-07 21","149364","1"
"2017-05-08 18","126821","1"
"2017-05-15 11","170878","1"
"2017-05-07 04","280038","1"
"2017-05-12 08","117442","1"
"2017-05-05 17","125114","1"
"2017-05-10 22","77404","1"
"2017-05-03 13","238372","1"
"2017-05-04 14","252100","1"
"2017-05-09 18","112343","1"
"2017-05-16 18","123134","1"
"2017-05-02 18","129416","1"
"2017-05-07 21","255125","1"
"2017-05-08 18","204683","1"
"2017-05-15 12","172978","1"
"2017-05-01 13","221037","1"
"2017-05-07 08","42996","1"
"2017-05-14 20","82481","1"
"2017-05-05 17","287301","1"
"2017-05-11 01","180425","1"
"2017-05-03 14","165574","1"
"2017-05-04 15","212846","1"
"2017-05-13 10","163226","1"
"2017-05-16 18","184020","1"
"2017-05-07 22","172718","1"
"2017-05-08 19","14804","1"
"2017-05-12 16","319731","1"
"2017-05-01 14","221812","1"
"2017-05-17 09","255130","1"
"2017-05-07 08","149863","1"
"2017-05-14 20","175767","1"
"2017-05-11 08","238038","1"
"2017-05-14 00","213999","1"
"2017-05-03 15","113296","1"
"2017-05-04 16","134483","1"
"2017-05-09 20","215698","1"
"2017-05-13 10","191028","1"
"2017-05-16 19","21968","1"
"2017-05-02 19","144218","1"
"2017-05-07 23","306585","1"
"2017-05-08 19","104832","1"
"2017-05-12 17","92104","1"
"2017-05-15 15","314203","1"
"2017-05-01 16","178957","1"
"2017-05-17 10","53139","1"
"2017-05-12 09","134903","1"
"2017-05-14 20","270065","1"
"2017-05-05 20","11853","1"
"2017-05-11 09","282407","1"
"2017-05-03 16","37457","1"
"2017-05-14 00","294317","1"
"2017-05-04 16","220610","1"
"2017-05-09 21","220658","1"
"2017-05-13 10","243945","1"
"2017-05-02 20","17523","1"
"2017-05-08 19","188218","1"
"2017-05-12 17","158811","1"
"2017-05-01 17","164235","1"
"2017-05-17 10","190593","1"
"2017-05-07 09","23502","1"
"2017-05-12 09","228592","1"
"2017-05-05 20","252743","1"
"2017-05-11 11","11515","1"
"2017-05-03 16","172282","1"
"2017-05-14 08","17870","1"
"2017-05-04 17","63387","1"
"2017-05-09 22","247778","1"
"2017-05-16 19","335874","1"
"2017-05-08 20","60787","1"
"2017-05-12 17","252224","1"
"2017-05-15 18","43936","1"
"2017-05-01 19","25704","1"
"2017-05-05 21","147176","1"
"2017-05-11 12","42160","1"
"2017-05-03 17","107346","1"
"2017-05-14 09","61361","1"
"2017-05-04 17","282407","1"
"2017-05-10 07","227542","1"
"2017-05-13 11","50400","1"
"2017-05-16 20","281454","1"
"2017-05-02 21","178957","1"
"2017-05-08 20","195070","1"
"2017-05-12 18","45879","1"
"2017-05-15 18","133249","1"
"2017-05-01 20","135529","1"
"2017-05-17 13","30717","1"
"2017-05-12 10","57580","1"
"2017-05-05 22","31831","1"
"2017-05-11 12","231794","1"
"2017-05-03 18","290","1"
"2017-05-10 09","191190","1"
"2017-05-13 11","165731","1"
"2017-05-16 21","219481","1"
"2017-05-02 22","145007","1"
"2017-05-08 21","35987","1"
"2017-05-12 18","161809","1"
"2017-05-15 18","217025","1"
"2017-05-01 21","136993","1"
"2017-05-17 15","54138","1"
"2017-05-07 09","188156","1"
"2017-05-14 23","71183","1"
"2017-05-03 18","104506","1"
"2017-05-14 10","48416","1"
"2017-05-10 10","270083","1"
"2017-05-13 12","368","1"
"2017-05-16 22","330480","1"
"2017-05-03 00","40604","1"
"2017-05-12 18","270083","1"
"2017-05-01 22","92104","1"
"2017-05-17 16","206982","1"
"2017-05-07 09","272539","1"
"2017-05-12 10","143145","1"
"2017-05-14 23","202820","1"
"2017-05-03 18","179838","1"
"2017-05-14 10","90485","1"
"2017-05-04 19","281454","1"
"2017-05-10 11","180801","1"
"2017-05-13 12","136336","1"
"2017-05-17 08","45879","1"
"2017-05-03 07","180075","1"
"2017-05-08 22","230968","1"
"2017-05-12 19","71500","1"
"2017-05-15 19","294662","1"
"2017-05-01 23","269139","1"
"2017-05-07 10","80725","1"
"2017-05-12 10","171554","1"
"2017-05-15 08","144218","1"
"2017-05-06 08","280875","1"
"2017-05-11 16","162539","1"
"2017-05-03 19","83993","1"
"2017-05-14 10","123886","1"
"2017-05-10 12","71811","1"
"2017-05-13 12","216697","1"
"2017-05-17 09","224053","1"
"2017-05-03 09","105643","1"
"2017-05-09 00","300535","1"
"2017-05-15 20","269016","1"
"2017-05-07 10","203811","1"
"2017-05-15 10","14897","1"
"2017-05-06 09","272539","1"
"2017-05-11 17","136788","1"
"2017-05-03 20","31426","1"
"2017-05-14 10","160408","1"
"2017-05-10 13","27997","1"
"2017-05-03 10","20492","1"
"2017-05-09 08","111948","1"
"2017-05-02 10","137204","1"
"2017-05-03 20","176677","1"
"2017-05-14 10","195475","1"
"2017-05-04 21","150553","1"
"2017-05-13 13","202662","1"
"2017-05-03 10","47661","1"
"2017-05-09 09","144218","1"
"2017-05-12 20","23836","1"
"2017-05-16 06","98736","1"
"2017-05-02 11","144063","1"
"2017-05-08 04","182135","1"
"2017-05-12 10","293623","1"
"2017-05-15 10","71550","1"
"2016-05-03 10","1472","1"
"2017-05-06 11","220423","1"
"2017-05-11 18","116346","1"
"2017-05-03 21","134483","1"
"2017-05-14 10","248455","1"
"2017-05-10 15","93506","1"
"2017-05-13 14","93850","1"
"2017-05-09 10","276756","1"
"2017-05-12 20","171960","1"
"2017-05-02 12","88541","1"
"2017-05-07 14","144063","1"
"2017-05-08 09","249650","1"
"2017-05-12 11","67830","1"
"2016-05-08 10","59","1"
"2017-05-06 13","31426","1"
"2017-05-11 18","172282","1"
"2017-05-14 10","298938","1"
"2017-05-05 06","152216","1"
"2017-05-10 17","20690","1"
"2017-05-09 11","106725","1"
"2017-05-16 10","139586","1"
"2017-05-02 12","161787","1"
"2017-05-07 15","195038","1"
"2017-05-08 11","4350","1"
"2017-05-12 11","169323","1"
"2016-05-17 12","273","1"
"2017-05-06 14","192993","1"
"2017-05-11 18","267913","1"
"2017-05-03 23","66105","1"
"2017-05-05 08","167757","1"
"2017-05-10 17","306585","1"
"2017-05-13 15","174641","1"
"2017-05-03 10","144218","1"
"2017-05-09 11","237917","1"
"2017-05-12 21","287061","1"
"2017-05-16 10","294662","1"
"2017-05-02 12","250598","1"
"2017-05-07 16","292610","1"
"2017-05-08 11","271616","1"
"2017-05-12 11","282407","1"
"2016-05-19 14","9731","1"
"2017-05-06 16","66105","1"
"2017-05-14 12","134160","1"
"2017-05-05 09","144612","1"
"2017-05-10 18","48990","1"
"2017-05-13 16","43076","1"
"2017-05-03 10","165578","1"
"2017-05-09 12","86680","1"
"2017-05-16 11","171998","1"
"2017-05-07 18","197228","1"
"2017-05-08 12","141644","1"
"2017-05-12 12","106140","1"
"2017-05-15 10","163140","1"
"2017-05-06 17","180075","1"
"2017-05-11 21","239520","1"
"2017-05-04 09","152740","1"
"2017-05-14 13","105432","1"
"2017-05-05 10","209921","1"
"2017-05-10 18","120659","1"
"2017-05-13 17","31426","1"
"2017-05-03 10","189517","1"
"2017-05-09 12","221548","1"
"2017-05-12 23","129320","1"
"2017-05-16 12","39196","1"
"2017-05-02 14","70604","1"
